time, id1, id2, amount, message
2016-11-02 09:49:30,1831.0,27753.0,5.27, Din 
2016-11-02 09:49:30,58032.0,66873.0,31.73, 💦💦💦💦💦 
2016-11-02 09:49:30,30505.0,16453.0,7.05, 👕 
2016-11-02 09:49:30,19322.0,629.0,30.61, 💇 
2016-11-02 09:49:30,8965.0,13087.0,29.89, ⛽️⛽️⛽️ 
2016-11-02 09:49:30,55338.0,27002.0,17.32, 5 dollar foot long (; 
2016-11-02 09:49:30,7728.0,27253.0,14.74, Karaoke 
2016-11-02 09:49:30,13170.0,7832.0,24.28, 🍕😘 
2016-11-02 09:49:30,69980.0,28838.0,38.91, ⚾️ 
2016-11-02 09:49:30,43956.0,36894.0,16.99, Too much 
2016-11-02 09:49:30,27080.0,2739.0,24.99, Decisions I regret already 
2016-11-02 09:49:30,62400.0,42737.0,32.52, Giftcards 
2016-11-02 09:49:30,38764.0,12166.0,24.67, Yum! 
2016-11-02 09:49:30,19425.0,15717.0,32.52, $6 for you and $6 for your mija 💃🏼💃🏼💃🏿💃🏾💃🏽 
2016-11-02 09:49:30,30491.0,2366.0,21.41, refund 
2016-11-02 09:49:30,38177.0,17317.0,28.59, Half of the beer today 🏈🍻 
2016-11-02 09:49:30,57768.0,61368.0,25.61, 🍿 
2016-11-02 09:49:30,74046.0,5370.0,13.29, T-Mobile Bill as @jaman told you. Thanks a lot :)! 
2016-11-02 09:49:30,31755.0,23658.0,22.27, 💧➕⛳️ 
2016-11-02 09:49:30,26832.0,1680.0,24.13, 🍪🍪🍪 
2016-11-02 09:49:30,55958.0,10450.0,21.5, 👨‍👨‍👦‍👦👨‍👨‍👦‍👦 
2016-11-02 09:49:30,31208.0,17529.0,21.66, YA WANT PICKLES 
2016-11-02 09:49:30,53551.0,10031.0,20.4, Food 
2016-11-02 09:49:30,38426.0,13771.0,18.82, Freebs 
2016-11-02 09:49:30,14457.0,58769.0,20.38, yasudah jangan di spam lgi🤓 
2016-11-02 09:49:30,70785.0,33982.0,2.0, Flowers for the ever fabulous Lizzy 
2016-11-02 09:49:30,34066.0,2811.0,27.31, Unknown sexual pleasures 
2016-11-02 09:49:30,62319.0,24772.0,15.17, 🤓 
2016-11-02 09:49:30,23832.0,4390.0,20.19, 🍾 
2016-11-02 09:49:30,14554.0,3152.0,48.33, 🍣hehe 
2016-11-02 09:49:30,13690.0,217.0,6.78, 👒🐄🐓🐖 
2016-11-02 09:49:30,30182.0,5199.0,18.83, Disnayyyyy 
2016-11-02 09:49:30,58404.0,35723.0,12.12, 😘 
2016-11-02 09:49:30,21816.0,3242.0,5.88, Chrystal palace 
2016-11-02 09:49:30,54955.0,28068.0,14.04, Liquiddddddd 
2016-11-02 09:49:30,2330.0,30314.0,18.47, 🍻 🍺 
2016-11-02 09:49:30,5936.0,37018.0,21.55, Hash 
2016-11-02 09:49:30,62758.0,15866.0,21.86, Muchas gracias 
2016-11-02 09:49:30,10715.0,58674.0,12.02, #FriendsAndStuff 
2016-11-02 09:49:30,10787.0,17592.0,28.4, House supplies 
2016-11-02 09:49:30,45877.0,12956.0,33.99, Why do I like yachts? 
2016-11-02 09:49:30,8210.0,2816.0,15.83, Nachos 
2016-11-02 09:49:30,9893.0,16505.0,24.9, 🎈🎈🎈🍺 
2016-11-02 09:49:30,75817.0,59121.0,42.32, ♠️♥️♣️♦️ 
2016-11-02 09:49:30,34751.0,2892.0,26.36, 🍾 
2016-11-02 09:49:30,34339.0,2837.0,38.29, 💩 
2016-11-02 09:49:30,15748.0,305.0,32.68, Amy Schumerrrr! 
2016-11-02 09:49:30,65571.0,629.0,20.78, Alaska 
2016-11-02 09:49:30,43630.0,8861.0,29.43, Etape transport 
2016-11-02 09:49:30,34551.0,5198.0,20.43, Helllurrrrrrrrrr 
2016-11-02 09:49:30,9563.0,3630.0,6.27, Thank you!! 
2016-11-02 09:49:30,21262.0,46292.0,31.9, 🐎 
2016-11-02 09:49:30,53966.0,4897.0,21.05, Ride home 
2016-11-02 09:49:30,8766.0,13932.0,19.48, Bonding + Dounuts 
2016-11-02 09:49:30,50939.0,13841.0,42.28, Clemson game score winnings! 
2016-11-02 09:49:30,30574.0,2379.0,21.28, 🎁 
2016-11-02 09:49:30,20823.0,28305.0,11.69, River Lodge 🎉 (and the styrofoam cooler I broke) 
2016-11-02 09:49:30,17355.0,45289.0,24.47, PLSZSZ 
2016-11-02 09:49:30,266.0,3597.0,1.25," ""Books"" "
2016-11-02 09:49:30,62820.0,15940.0,30.22, 😘😘😘 
2016-11-02 09:49:30,41611.0,20406.0,32.65, professional lint rolling classes 
2016-11-02 09:49:30,76085.0,62075.0,16.06, 👞 
2016-11-02 09:49:30,2351.0,6280.0,20.43, Uber after bhangra!👯 
2016-11-02 09:49:30,66532.0,21002.0,20.32, 🍕 
2016-11-02 09:49:30,52767.0,74139.0,8.67, 🍔🍟👰🏻👩‍❤️‍👩🖖🏼🎅🏿 
2016-11-02 09:49:30,249.0,13920.0,20.23, Triple rock $80 tshirt 
2016-11-02 09:49:30,9038.0,6650.0,24.97, Protien 
2016-11-02 09:49:30,772.0,5232.0,26.29, 🌮🍰🍷🍾🎂 + 🍜 
2016-11-02 09:49:30,52204.0,10502.0,14.13, 👯 
2016-11-02 09:49:30,15069.0,4458.0,29.33, Mexicans 
2016-11-02 09:49:30,70178.0,27143.0,13.11, Playground #recess #fun ‼️💩🍸💋💕 u the best 
2016-11-02 09:49:30,47662.0,5964.0,36.37, 🍲 
2016-11-02 09:49:30,68228.0,24354.0,10.77, 🍳🍳🍳 
2016-11-02 09:49:30,38733.0,35849.0,16.3, I 😱 
2016-11-02 09:49:30,38123.0,377.0,15.86, Food 
2016-11-02 09:49:30,54891.0,9977.0,15.44, Tip at salon 
2016-11-02 09:49:30,36932.0,71808.0,12.64, Uhaullllllll 
2016-11-02 09:49:30,9888.0,32328.0,31.76, El chucho 
2016-11-02 09:49:30,65519.0,45079.0,14.7, 🤑🤑🤑 
2016-11-02 09:49:30,31574.0,70848.0,36.5, 🌊🌊🌊 
2016-11-02 09:49:30,30203.0,58648.0,15.5, PTOWN HOUSE EXPENSES 
2016-11-02 09:49:30,60478.0,13645.0,13.28, 哎哟喂 
2016-11-02 09:49:30,50909.0,74832.0,1.46, Precious cargo shipment 
2016-11-02 09:49:30,39465.0,4195.0,31.17, For gracing you with my presence 
2016-11-02 09:49:30,36748.0,75495.0,44.02, 🍦 
2016-11-02 09:49:30,52265.0,3332.0,3.89, Being miloooosh 
2016-11-02 09:49:30,25208.0,9677.0,26.27, 🏇 
2016-11-02 09:49:30,43138.0,4955.0,17.17, LIDL 
2016-11-02 09:49:30,39858.0,21119.0,16.71, Walk of shame back bitchh 
2016-11-02 09:49:30,18671.0,43945.0,21.47, 🍥 
2016-11-02 09:49:30,52911.0,23263.0,8.43, November 1 Stadium cleanup + Whistler deposit 
2016-11-02 09:49:30,2435.0,79.0,20.58, b 
2016-11-02 09:49:30,3931.0,13465.0,7.32, HUB 
2016-11-02 09:49:30,12507.0,1870.0,27.69, Pizza 
2016-11-02 09:49:30,54944.0,9997.0,29.01, 素颜霜+ 
2016-11-02 09:49:30,15989.0,53595.0,18.3, Boober! 
2016-11-02 09:49:30,44488.0,18890.0,30.82, 🍕🍞 
2016-11-02 09:49:30,19493.0,18376.0,27.61, Uber 
2016-11-02 09:49:30,46321.0,5627.0,34.29, Grievenves 
2016-11-02 09:49:30,12467.0,5819.0,22.01, for popping bottles. 
2016-11-02 09:49:30,41682.0,7851.0,4.79, Drinks! 
2016-11-02 09:49:30,14721.0,8205.0,3.3, Birthday brunch! 🎂🍳 
2016-11-02 09:49:30,55698.0,16654.0,28.4, Send $30 back. 
2016-11-02 09:49:30,24658.0,12166.0,14.34, 👗 
2016-11-02 09:49:30,32389.0,69150.0,15.33, 🍕 
2016-11-02 09:49:30,10298.0,99.0,14.71, 😐 
2016-11-02 09:49:30,42617.0,4875.0,21.26, 🌚🌚🌚🌚 
2016-11-02 09:49:30,13242.0,10059.0,19.89, 🏈🏉🏀 
2016-11-02 09:49:30,45683.0,7673.0,18.49, 😍😍😍 
2016-11-02 09:49:30,31251.0,5157.0,22.64, 👭 
2016-11-02 09:49:30,15283.0,39401.0,23.71, When you put two and two together You figure out love's got four letters I shoulda known that when I met her But she had to spell it out for me After all that second guessing It's been a long hard history lesson Hell that's a class I got an F in But now I understand perfectly 
2016-11-02 09:49:30,56249.0,381.0,35.11, Food 
2016-11-02 09:49:30,54699.0,3330.0,16.69, Orlando's damn beard oil 
2016-11-02 09:49:30,43376.0,15925.0,13.08, 🚐 
2016-11-02 09:49:30,27977.0,10747.0,20.62, beer yo 
2016-11-02 09:49:30,41062.0,3111.0,13.41, Will you be my wedding date? 
2016-11-02 09:49:30,26809.0,20563.0,34.19, 🍝 
2016-11-02 09:49:30,39917.0,41280.0,28.68, 🍩🍸🍴🍳 
2016-11-02 09:49:30,22545.0,68687.0,33.48, 🍸 
2016-11-02 09:49:30,40866.0,926.0,7.6, BIB 
2016-11-02 09:49:30,45473.0,62641.0,7.7, 🍻 
2016-11-02 09:49:30,1821.0,24820.0,17.46, Cab🚕 
2016-11-02 09:49:30,76365.0,64986.0,20.72, Being lit af 
2016-11-02 09:49:30,44786.0,5289.0,16.46, Dock crawl snap filter donation 🍺 
2016-11-02 09:49:30,17932.0,4212.0,7.17, 🍽 
2016-11-02 09:49:30,73002.0,16372.0,17.43, 💈💈💈 
2016-11-02 09:49:30,31113.0,5033.0,5.22, Dinner 
2016-11-02 09:49:30,42469.0,10131.0,24.09, 🍻 🍻 
2016-11-02 09:49:30,26619.0,5370.0,16.43, 🤑 
2016-11-02 09:49:30,52304.0,3496.0,15.76, 😏😍👚 
2016-11-02 09:49:30,24127.0,1311.0,7.71, AM 🍳☕ 
2016-11-02 09:49:30,62587.0,55711.0,37.69, A day at the races 
2016-11-02 09:49:30,30382.0,62225.0,23.7, If you reject you lose 
2016-11-02 09:49:30,19538.0,6372.0,40.18, The vaping mackelmore. 
2016-11-02 09:49:30,11684.0,8189.0,28.48, 🍉🌊 
2016-11-02 09:49:30,68467.0,25021.0,15.52, Uberrrrr 
2016-11-02 09:49:30,58305.0,35976.0,17.45, Laundry 
2016-11-02 09:49:30,37910.0,3493.0,30.26, Can't stop laughing 
2016-11-02 09:49:30,40904.0,13594.0,26.87, 🎉 
2016-11-02 09:49:30,44838.0,59473.0,13.14, Perkin to meet peter at the perk 
2016-11-02 09:49:30,66789.0,21478.0,46.68, Whoops I never hit send 
2016-11-02 09:49:30,4265.0,26263.0,29.91, 🎧 
2016-11-02 09:49:30,61957.0,74974.0,31.19, Death 
2016-11-02 09:49:30,77128.0,74470.0,16.57, Billz 
2016-11-02 09:49:30,16072.0,10449.0,24.8, ⚡️⚡️⚡️ 
2016-11-02 09:49:30,17482.0,6248.0,21.76, 🍼 <- that's the closest thing to milk 
2016-11-02 09:49:30,24695.0,13671.0,4.64, ¡ARRIBA! 
2016-11-02 09:49:30,17018.0,6248.0,18.17, Hot 
2016-11-02 09:49:30,60490.0,13647.0,16.79, 🐘🐘🐘 
2016-11-02 09:49:30,26488.0,9360.0,1.37, 🍗 
2016-11-02 09:49:30,28335.0,55390.0,39.54, Kip Moore 💃💃💃 
2016-11-02 09:49:30,38645.0,5870.0,14.4, A 
2016-11-02 09:49:30,6233.0,29854.0,15.01, Tomi bill 
2016-11-02 09:49:30,51327.0,74257.0,36.03, Larios 
2016-11-02 09:49:30,28380.0,1933.0,34.83, One more time 
2016-11-02 09:49:30,21157.0,4677.0,22.41, Jimbo's stag 
2016-11-02 09:49:30,51180.0,8015.0,16.64, ⚽️⚽️⚽️ 
2016-11-02 09:49:30,24581.0,21089.0,30.91, Bday beer or 2 PBRs 
2016-11-02 09:49:30,13970.0,45320.0,15.66, Luz 
2016-11-02 09:49:30,57413.0,11352.0,31.53, Dinner 
2016-11-02 09:49:30,6489.0,5452.0,18.48, Cat 
2016-11-02 09:49:30,3941.0,8824.0,8.54, Sean's fault 
2016-11-02 09:49:30,20013.0,54120.0,16.95, Sawyer 
2016-11-02 09:49:30,61355.0,54715.0,14.41, Being you 
2016-11-02 09:49:30,49657.0,6047.0,20.83, kale salad with beans onions mushrooms and berries 
2016-11-02 09:49:30,56120.0,3481.0,20.49, 🌮 
2016-11-02 09:49:30,46226.0,74202.0,23.16, Conclave Trip 
2016-11-02 09:49:30,69711.0,1874.0,20.81, 🏸🏸 
2016-11-02 09:49:30,61900.0,67251.0,16.34, 🍜 
2016-11-02 09:49:30,28232.0,55246.0,33.85, 🍷 
2016-11-02 09:49:30,15653.0,27207.0,1.68, Steak 
2016-11-02 09:49:30,68071.0,4058.0,27.13, 🏆🎉CHAMPS 
2016-11-02 09:49:30,14358.0,14564.0,48.71, 🎉🎉🎉 
2016-11-02 09:49:30,61979.0,75789.0,17.82, Brunch 
2016-11-02 09:49:30,4363.0,34223.0,3.97, 🐷💨 
2016-11-02 09:49:30,64007.0,17340.0,26.61, 🎨🔑🐋 
2016-11-02 09:49:30,73615.0,42940.0,28.16, Springrolls and 🍞🍗🍞 
2016-11-02 09:49:30,43363.0,5000.0,19.78, Goldmine 
2016-11-02 09:49:30,35354.0,35500.0,21.85, BOBAAAAAA!!! 😁 
2016-11-02 09:49:30,54748.0,43360.0,19.02, Kale 
2016-11-02 09:49:30,45382.0,5411.0,10.62, PICKLES 
2016-11-02 09:49:30,41665.0,14325.0,11.89, Aggies vs Dores 
2016-11-02 09:49:30,8179.0,15114.0,12.46, Kalguksoo 
2016-11-02 09:49:30,35608.0,9506.0,26.4, The foods 
2016-11-02 09:49:30,49020.0,9249.0,17.92, 🍭🍫 
2016-11-02 09:49:30,27116.0,14159.0,10.24, Pitbull kisses and caviar dreams 💞 
2016-11-02 09:49:30,63891.0,24013.0,16.72, 🐥 
2016-11-02 09:49:30,13086.0,9693.0,28.27, 寒假1 
2016-11-02 09:49:30,3478.0,33772.0,7.86, Fud 
2016-11-02 09:49:30,21479.0,25656.0,22.15, Beer? 
2016-11-02 09:49:30,58593.0,12166.0,2.3, Everything 
2016-11-02 09:49:30,37408.0,77362.0,29.89, i'm poor 
2016-11-02 09:49:30,69077.0,69076.0,18.94, 🍻 
2016-11-02 09:49:30,14068.0,14254.0,15.8, Poker 
2016-11-02 09:49:30,59934.0,13233.0,24.35, food+drank 
2016-11-02 09:49:30,1376.0,394.0,23.2, More babysitting 
2016-11-02 09:49:30,66608.0,21089.0,23.49, Sebastian Vera NYE 
2016-11-02 09:49:30,8720.0,8846.0,15.78, Foodgate 
2016-11-02 09:49:30,35722.0,3042.0,22.13, 🍳🌮🍲🍺 
2016-11-02 09:49:30,51599.0,34605.0,29.57, Dinner 
2016-11-02 09:49:30,35379.0,2991.0,21.14, Fun 
2016-11-02 09:49:30,43025.0,13596.0,32.52, @David-Pheng best 🐡 job. 
2016-11-02 09:49:30,50776.0,8112.0,13.74, Tchop yard drinks for you and becca 
2016-11-02 09:49:30,73941.0,5227.0,35.81, 🚙🎤 
2016-11-02 09:49:30,45486.0,5453.0,13.87, Groceries 
2016-11-02 09:49:30,21324.0,12735.0,22.39, PGA Championship 
2016-11-02 09:49:30,38810.0,3883.0,24.93, for marg 
2016-11-02 09:49:30,21609.0,904.0,18.6, Assortment of things 
2016-11-02 09:49:30,29939.0,5547.0,17.97, Joey   Thank you for all you did to make the Highball Chandelier a huge success.  Juan Jose and I really appreciate it.    Attached is a small token of our appreciation.   We will miss you next weekend. Please keep in touch.   All the best  Bill 
2016-11-02 09:49:30,53297.0,12469.0,21.63, 📽🎞🎥📼 
2016-11-02 09:49:30,1341.0,24434.0,32.76, 😀 
2016-11-02 09:49:30,12251.0,7478.0,14.23, Life 
2016-11-02 09:49:30,15164.0,50340.0,9.4, Keg Friday if you didn't have a lot just pay what is fair 
2016-11-02 09:49:31,320.0,13166.0,19.53, Dirt 
2016-11-02 09:49:31,53582.0,25560.0,14.0, Stuff green tea chicken banana etc 
2016-11-02 09:49:31,75834.0,59435.0,17.75, Sullivan's 🏊 lessons (5) 
2016-11-02 09:49:31,40718.0,4672.0,22.06, Belle 
2016-11-02 09:49:31,16623.0,19883.0,20.86, 🚕 
2016-11-02 09:49:31,22052.0,988.0,19.37, July 💻💸 
2016-11-02 09:49:31,18456.0,32310.0,28.86, Spectre baby 
2016-11-02 09:49:31,14404.0,827.0,25.57, House supplies 
2016-11-02 09:49:31,65481.0,3093.0,35.14, Quickly 
2016-11-02 09:49:31,59576.0,8786.0,24.88, Uber 
2016-11-02 09:49:31,37801.0,72553.0,16.67, Happy birthday kid 
2016-11-02 09:49:31,32929.0,42381.0,15.76, Trying to survive 
2016-11-02 09:49:31,73793.0,72894.0,31.39, 🚙 
2016-11-02 09:49:31,64392.0,64391.0,15.53, 🐩😎 
2016-11-02 09:49:31,65576.0,65571.0,39.18, Foooooood 
2016-11-02 09:49:31,74191.0,46137.0,19.3, The Maidstone 🇸🇪🇺🇸 
2016-11-02 09:49:31,25359.0,1090.0,7.6, Nash 
2016-11-02 09:49:31,75909.0,60055.0,13.43, chicken WANGZ🐓 
2016-11-02 09:49:31,5255.0,53055.0,10.1, Ftb 
2016-11-02 09:49:31,69092.0,14462.0,17.85, 🍷 
2016-11-02 09:49:31,49523.0,7029.0,20.58, Alc 
2016-11-02 09:49:31,43591.0,5048.0,13.52, Hi 
2016-11-02 09:49:31,23360.0,1200.0,31.87, Pizza pizza 
2016-11-02 09:49:31,75281.0,54316.0,8.08, ⚾️ 
2016-11-02 09:49:31,76996.0,72646.0,45.18, Lyft from Chinatown 
2016-11-02 09:49:31,60890.0,29730.0,23.61, Svedka 
2016-11-02 09:49:31,23157.0,2266.0,8.47, Za 
2016-11-02 09:49:31,51107.0,28535.0,38.21, no pets :( 
2016-11-02 09:49:31,5630.0,3299.0,20.0, Food 
2016-11-02 09:49:31,31705.0,2481.0,12.93, Dinner on mom and dad!  Who loves ya sweetie. Don't even think about sending it back. Kroger discount back atcha too hehehe. I love venmo 
2016-11-02 09:49:31,6786.0,61050.0,23.82, Cosco 
2016-11-02 09:49:31,57088.0,57087.0,7.24, shots 
2016-11-02 09:49:31,7818.0,4707.0,22.02, 🍹 
2016-11-02 09:49:31,29337.0,60800.0,18.63, 👶🏼 
2016-11-02 09:49:31,62257.0,28660.0,19.41, 👕 
2016-11-02 09:49:31,62385.0,17165.0,8.8, Drinks! 🍹 
2016-11-02 09:49:31,69732.0,1890.0,36.72, 🕵🏾 
2016-11-02 09:49:31,27139.0,3052.0,9.64, 🏩 
2016-11-02 09:49:31,1951.0,1411.0,25.83, PSA: McDonald's at 4am closes for a few minutes to refresh so plan accordingly 
2016-11-02 09:49:31,1650.0,49541.0,3.83, 🚕 
2016-11-02 09:49:31,61493.0,14723.0,1.24, 🍗 + 🏀 
2016-11-02 09:49:31,20106.0,27371.0,1.1, DC expenses 🍷 
2016-11-02 09:49:31,19972.0,719.0,27.69, 🚕 
2016-11-02 09:49:31,62873.0,12982.0,33.25, A horrible time 
2016-11-02 09:49:31,50420.0,7706.0,19.15, Globemed 
2016-11-02 09:49:31,16461.0,190.0,27.68, House of champions (minus longdons...) 
2016-11-02 09:49:31,26640.0,5715.0,19.88, Sugar mama 
2016-11-02 09:49:31,34578.0,2863.0,38.39, New Orleans 😀 
2016-11-02 09:49:31,3372.0,35565.0,16.67, Bracelet 
2016-11-02 09:49:31,59200.0,12772.0,18.0, Yanks game 
2016-11-02 09:49:31,5799.0,47007.0,25.06, Sammy 
2016-11-02 09:49:31,45868.0,5546.0,16.57, for swirl + taco + assballs 
2016-11-02 09:49:31,7668.0,177.0,4.18, Date night 
2016-11-02 09:49:31,67300.0,22411.0,24.52, Getting married and such. No big deal 
2016-11-02 09:49:31,4032.0,377.0,22.72, 🍝 
2016-11-02 09:49:31,39733.0,4275.0,1.11, Being the best (partially mechanical) human alive 
2016-11-02 09:49:31,8663.0,7101.0,4.67, 🍕 
2016-11-02 09:49:31,28031.0,2878.0,25.56, 👕 
2016-11-02 09:49:31,41812.0,13527.0,16.9, Friday night drinking buddies😜☺️ 
2016-11-02 09:49:31,66406.0,20719.0,9.79, 🍕 
2016-11-02 09:49:31,56794.0,5857.0,10.74, Ya knowwwww ya boiiiii 
2016-11-02 09:49:31,9487.0,3131.0,22.72, for being a great driver 
2016-11-02 09:49:31,74752.0,13647.0,24.79, for refund Thai 
2016-11-02 09:49:31,36152.0,7835.0,42.17, What up 
2016-11-02 09:49:31,63651.0,4843.0,28.5, 🍌 
2016-11-02 09:49:31,52709.0,45160.0,33.22, Ticket 
2016-11-02 09:49:31,52910.0,8859.0,22.2, 🍭 
2016-11-02 09:49:31,55725.0,19841.0,11.35, Heaven 
2016-11-02 09:49:31,32829.0,51119.0,33.39, 💺🚌➡️🗽 
2016-11-02 09:49:31,49874.0,57515.0,11.58, Sake 💣 
2016-11-02 09:49:31,71170.0,2554.0,18.92, Thanks 
2016-11-02 09:49:31,13136.0,6019.0,26.18, 盐的海洋 2 
2016-11-02 09:49:31,41996.0,29076.0,23.5, Dan is a loser 
2016-11-02 09:49:31,37020.0,4379.0,22.95, Food 
2016-11-02 09:49:31,21454.0,1704.0,13.42, Hotel for Ragnar... Hi michelle! 
2016-11-02 09:49:31,2648.0,44747.0,32.65, Food🍩🍫🍲🎂🍟🍻🍜🍻🍪🍙🍜🍥🍲 
2016-11-02 09:49:31,74175.0,5567.0,10.99, 👮🏻🚨🏎💸 
2016-11-02 09:49:31,35228.0,14364.0,15.1, Bae n chili 
2016-11-02 09:49:31,39346.0,64471.0,22.17, 牛奶起司蛋 
2016-11-02 09:49:31,17610.0,64337.0,17.84, French toasttt 
2016-11-02 09:49:31,58137.0,11824.0,31.1, For expenses on splitwise.com 
2016-11-02 09:49:31,31156.0,69006.0,19.66, $35- choclates kiee..but only $30 deduct chesthunaa round figure.. 
2016-11-02 09:49:31,70962.0,31898.0,31.17, Illegal gambling 
2016-11-02 09:49:31,57340.0,11320.0,20.8, Dinner 
2016-11-02 09:49:31,77203.0,75410.0,14.08, newdles 
2016-11-02 09:49:31,55501.0,10221.0,42.69, 🍴🍳☕️ 
2016-11-02 09:49:31,25987.0,11403.0,19.31, Cash munny 
2016-11-02 09:49:31,52300.0,28448.0,41.34, More like 3 putts 
2016-11-02 09:49:31,28059.0,1874.0,20.73, 🍴 
2016-11-02 09:49:31,8426.0,1034.0,26.33, Kale salad 
2016-11-02 09:49:31,61120.0,64427.0,12.7, 🍕 
2016-11-02 09:49:31,32228.0,2510.0,20.69, You know what ;) 
2016-11-02 09:49:31,53012.0,19356.0,21.78, 🍺 
2016-11-02 09:49:31,55030.0,37200.0,38.29, 🍻 
2016-11-02 09:49:31,37441.0,16805.0,26.87, 🎥 
2016-11-02 09:49:31,64512.0,18048.0,8.74, Hh 
2016-11-02 09:49:31,21366.0,13916.0,14.97, Mimosas from the hippie brunch place 🙌👌🏻✌🏻️🍾🍾🍾🍾 
2016-11-02 09:49:31,11231.0,30066.0,18.14, Peanut budda jelly time 🍫 
2016-11-02 09:49:31,18002.0,496.0,14.52, 😎 
2016-11-02 09:49:31,61949.0,15026.0,39.09, Bills bills bills 💸💸💸 
2016-11-02 09:49:31,8780.0,4209.0,28.29, Kaiser 🐅 
2016-11-02 09:49:31,15277.0,67554.0,27.55, Droppin it like it's HOT 🔥 
2016-11-02 09:49:31,51681.0,4694.0,13.08, 🛰 
2016-11-02 09:49:31,38174.0,38191.0,17.16, 👀🍷 
2016-11-02 09:49:31,65090.0,12113.0,34.08, 캠핑 
2016-11-02 09:49:31,53151.0,11010.0,1.58, The cosmos 
2016-11-02 09:49:31,65074.0,18782.0,14.36, Spudnuts! 
2016-11-02 09:49:31,29949.0,4868.0,23.87, Kings👑 
2016-11-02 09:49:31,24301.0,43898.0,22.91, Gebdktrvv 
2016-11-02 09:49:31,17122.0,251.0,8.14, Babysitting 
2016-11-02 09:49:31,1847.0,15756.0,6.72, Dinner 🎉 
2016-11-02 09:49:31,22870.0,13009.0,6.61, Lunnnnch 
2016-11-02 09:49:31,6237.0,6721.0,10.57, For letting me use your printer 
2016-11-02 09:49:31,25941.0,9391.0,22.43, 💵 
2016-11-02 09:49:31,66251.0,9607.0,33.56, Drinks 
2016-11-02 09:49:31,31458.0,5831.0,18.75, 🍳🍞🍎🍫 
2016-11-02 09:49:31,72042.0,35769.0,29.78, Soup 
2016-11-02 09:49:31,10076.0,69982.0,30.46, Amazon 
2016-11-02 09:49:31,13930.0,44118.0,32.29, G-Eazy 😏 
2016-11-02 09:49:31,64682.0,12011.0,2.2, uba 
2016-11-02 09:49:31,39359.0,41246.0,18.9, NOLA BABYYYY 
2016-11-02 09:49:31,50487.0,65890.0,13.77, back bay 
2016-11-02 09:49:31,36619.0,9562.0,25.62, 🍩😇 
2016-11-02 09:49:31,58347.0,57186.0,25.84, 😱 
2016-11-02 09:49:31,13985.0,225.0,3.22, 👻 
2016-11-02 09:49:31,20760.0,3970.0,17.02, 🚙 
2016-11-02 09:49:31,1622.0,205.0,23.2, Disney parkingggg🙄 
2016-11-02 09:49:31,18705.0,7106.0,14.73, 🍾🍞 
2016-11-02 09:49:31,65860.0,19729.0,27.63, Drinks 😍😂👍🏼🏆 
2016-11-02 09:49:31,2911.0,34828.0,11.48, Seed offering Commanded Release 
2016-11-02 09:49:31,64377.0,9160.0,30.78, Billz 
2016-11-02 09:49:31,60625.0,63982.0,47.65, Tequila bad bad 
2016-11-02 09:49:31,63156.0,16396.0,28.11, Just take all of my damn money I guess. 
2016-11-02 09:49:31,1496.0,17197.0,23.41, Din din!!!! 
2016-11-02 09:49:31,66221.0,8074.0,31.58, Foos 
2016-11-02 09:49:31,36581.0,22053.0,37.76, The rest 
2016-11-02 09:49:31,5603.0,15581.0,25.18, 🍴 
2016-11-02 09:49:31,6524.0,34.0,36.54, 🍤🍣🍱 
2016-11-02 09:49:31,45455.0,26638.0,15.91, 🚐 
2016-11-02 09:49:31,41655.0,65067.0,10.48, Danas wedding 👯🍾 
2016-11-02 09:49:31,14959.0,38262.0,34.39, December electricity 
2016-11-02 09:49:31,42497.0,6041.0,38.99, 🌞 
2016-11-02 09:49:31,11931.0,10965.0,25.17, for  gas money 
2016-11-02 09:49:31,45515.0,15347.0,15.78, Past month of being a straight homie 🍁 
2016-11-02 09:49:31,66656.0,4452.0,3.44, Meat party 
2016-11-02 09:49:31,32414.0,71375.0,23.36, 🏩 
2016-11-02 09:49:31,37916.0,37476.0,23.42, 🍱🍲🍚❤️ 
2016-11-02 09:49:31,67026.0,11290.0,13.45, 🇮🇹🇮🇹🇮🇹🇮🇹 
2016-11-02 09:49:31,18577.0,18781.0,18.66, 🙏🏼 
2016-11-02 09:49:31,62349.0,15460.0,21.17, Life 
2016-11-02 09:49:31,40367.0,4554.0,38.19, Din din 
2016-11-02 09:49:31,75028.0,52287.0,33.59, 🎉 🍴 
2016-11-02 09:49:31,40694.0,2988.0,7.28, Nutrisystem 
2016-11-02 09:49:31,11311.0,68532.0,18.31, semi 
2016-11-02 09:49:31,22821.0,1098.0,18.7, Bathroom baskets 
2016-11-02 09:49:31,40756.0,7462.0,25.19, Fooooood 
2016-11-02 09:49:31,14787.0,16969.0,26.18, Aww 
2016-11-02 09:49:31,76919.0,31958.0,14.04, TB 
2016-11-02 09:49:31,34724.0,47177.0,4.98, Bingo 
2016-11-02 09:49:31,9230.0,15240.0,14.35, Pocket medicine 
2016-11-02 09:49:31,56978.0,18178.0,21.22, for internet 
2016-11-02 09:49:31,44160.0,1428.0,21.56, Garbage 
2016-11-02 09:49:31,20451.0,10412.0,1.5, Food 
2016-11-02 09:49:31,53571.0,12304.0,41.17, Play! 
2016-11-02 09:49:31,43735.0,39122.0,26.99, Sleepy hollow deposit 
